transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,product_name_master,category_master,revenue,discount_amount,net_revenue
5655,1179,Alexandra May,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-12-08,5,UPI,0.25,70b0495aa3e57b05e8c9d0fd850ac1ec4714a91f31d973fa35d86cb05626f1e8,XXXXXX7005,successful,Dining Table,Furniture,250000.0,62500.0,187500.0
5657,1857,Kyle Kennedy,105,45000.0,Tv,Electronics,offline,Mumbai,2025-06-26,4,UPI,0.25,f69e7125962737c72c3005a5eed9b830971250c705a213c13df31f3a82a6cae0,XXXXXX0800,successful,TV,Electronics,180000.0,45000.0,135000.0
5658,1943,Dana Adkins,110,45000.0,Microwave,home appliances,online,Delhi,2025-02-10,2,NetBanking,0.4,be3840a4618d7fc5c27270b8605296e3159d1d697426b39c42bde4059989edde,XXXXXX4410,successful,Microwave,Home Appliances,90000.0,36000.0,54000.0
5659,1824,Blake Brown,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-01-14,3,NetBanking,0.1,4e8c867b30f996118fc4c106800dea5fd5afd8419a1471ab2e4dffe972fc5cda,XXXXXX2666,successful,Mixer Grinder,Home Appliances,45000.0,4500.0,40500.0
5660,1934,Sandra Taylor,102,70000.0,Phone,Electronics,online,Bangalore,2026-02-16,1,Card,0.05,4b67b5b7d8f47dbf28796400eedee871fff9a92864765ec22d84933f498972bf,XXXXXX6447,successful,Phone,Electronics,70000.0,3500.0,66500.0
5661,1066,Linda Bradford,107,50000.0,Dining Table,FURN,offline,Hyderabad,2025-10-14,2,UPI,0.3,603d3691b302226dda331768493a4c6c4c943bc20ac11160b6a5b954d80c15da,XXXXXX3946,successful,Dining Table,Furniture,100000.0,30000.0,70000.0
5662,1481,Daniel Washington,102,70000.0,Phone,Electronics,online,Hyderabad,2025-06-27,5,UPI,0.15,23c2f7a433b9937e6b708d64cfdbce72e72aac21eb2534f648f4d6a4cbbea12a,XXXXXX6589,successful,Phone,Electronics,350000.0,52500.0,297500.0
5663,1732,Heather Ward,102,70000.0,Phone,Electronics,offline,Mumbai,2025-01-09,4,UPI,0.25,61e212106b4b6d423ced3fcd43a18322c8d36ac8ebc2c42b76c80477887b4ff1,XXXXXX6974,successful,Phone,Electronics,280000.0,70000.0,210000.0
5664,1605,Brian Taylor,106,80000.0,Sofa,FURN,offline,Hyderabad,2026-03-04,1,UPI,0.4,da2817f8a6e76b0b453a9c093bea464b68301b76202b42fb465141c7faf1e65f,XXXXXX9470,successful,Sofa,Furniture,80000.0,32000.0,48000.0
5665,1568,Lori Obrien,104,8000.0,Shoes,clothing,online,Mumbai,2025-10-25,1,Card,0.05,99b0aa0cf11f2deeb369fbfd0782dadcaaa41b399145a0a99839792ba4767bab,XXXXXX3370,successful,Shoes,Clothing,8000.0,400.0,7600.0
5666,1286,Michele Lewis,105,45000.0,Tv,Electronics,online,Delhi,2025-10-21,4,Card,0.4,10e9d24f2fb028ae44cc45ba8ed6b218894b0c0b3053e49c76842c51357fc2ec,XXXXXX0025,successful,TV,Electronics,180000.0,72000.0,108000.0
5667,1924,William Hopkins,106,80000.0,Sofa,Furniture,offline,Delhi,2026-02-11,4,NetBanking,0.15,2a3f6403c546db3156d6c699120b6ea0b7daac3165b17b2b0b37040dd2b15fc7,XXXXXX3514,successful,Sofa,Furniture,320000.0,48000.0,272000.0
5668,1513,Nathan King,107,50000.0,Dining Table,FURN,online,Hyderabad,2026-05-04,2,Card,0.4,8c96ce50a3366f24d4f3ed1c00695370808090e850484a9a70da2efc00258fb8,XXXXXX6227,successful,Dining Table,Furniture,100000.0,40000.0,60000.0
5669,1712,Kara Rogers,102,70000.0,Phone,Electronics,online,Chennai,2025-04-08,3,NetBanking,0.25,2a206107cdf0c4dc44190d405afbcee2bc922087b94b4c69ce34c90aeb5c763d,XXXXXX7706,successful,Phone,Electronics,210000.0,52500.0,157500.0
5670,1047,William Melendez,102,70000.0,Phone,Electronics,online,Delhi,2025-01-09,1,Card,0.1,f1280fc9b4914546c58a7a029ceb760633115e395bb5e76578be1f3672d48ebe,XXXXXX1992,successful,Phone,Electronics,70000.0,7000.0,63000.0
5671,1042,Richard Nguyen,110,45000.0,Microwave,HOME,offline,Delhi,2025-08-17,1,Cash,0.3,58493ddd7aa6be4b89135ab8adab15f615b9894aaa95c3fa986588c1f41abb95,XXXXXX7291,successful,Microwave,Home Appliances,45000.0,13500.0,31500.0
5672,1968,Bill Wong,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-08-22,1,Card,0.1,c758435564f8b4aa15ba1bc5b44c35b39a3feeed0796b35bda52f0113ad111a9,XXXXXX3595,successful,TV,Electronics,45000.0,4500.0,40500.0
5673,1063,Renee Liu,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-08-02,1,Cash,0.15,ba0acc64c6c87bd18f9ef023ac91ab7c2ae5a2ef3cef84b3da08ec73a054ae16,XXXXXX0261,successful,Mixer Grinder,Home Appliances,15000.0,2250.0,12750.0
5674,1342,Hunter Adams,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-08-17,4,Cash,0.3,a987c1dea30572062d8f7f97a81c22ae34be582eba2cfede2264a1fa7afab200,XXXXXX1986,successful,Laptop,Electronics,1000000.0,300000.0,700000.0
5675,1469,Dennis Perry,105,45000.0,Tv,Electronics,online,Mumbai,2025-07-24,2,Cash,0.15,8c1ba1682a1281ef62e2a30ce97f59c2fb1eaedf6c6449ad35ce0743bc2391db,XXXXXX8351,successful,TV,Electronics,90000.0,13500.0,76500.0
5676,1230,Christina Richardson,110,45000.0,Microwave,HOME,online,Chennai,2025-06-19,2,Cash,0.1,12b29f69d46b40755ca9385af4ceef1c3b3d531ade5e974fe89a73a632256b32,XXXXXX2832,successful,Microwave,Home Appliances,90000.0,9000.0,81000.0
5677,1334,Johnathan Pruitt,103,1300.0,Shirt,clothing,online,Delhi,2025-10-10,1,Cash,0.35,77cb5147b0bead99003031318fc3ba9c5d4960eeb43d829051517fdef143ca6c,XXXXXX5878,successful,Shirt,Clothing,1300.0,454.99999999999994,845.0
5678,1189,Donald Gallegos,110,45000.0,Microwave,home appliances,online,Bangalore,2025-10-18,1,Cash,0.1,4adf835e2486356b92113b33cff47fcaf8eb266a093d1d9d960d4216231c6c47,XXXXXX7613,successful,Microwave,Home Appliances,45000.0,4500.0,40500.0
5678,1189,Donald Gallegos,110,45000.0,Microwave,home appliances,online,Bangalore,2025-10-18,1,Cash,0.1,4adf835e2486356b92113b33cff47fcaf8eb266a093d1d9d960d4216231c6c47,XXXXXX7613,failed,Microwave,Home Appliances,45000.0,4500.0,40500.0
5679,1074,Justin Cooper,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-22,1,Card,0.3,a6e849ba50876bab90789fb1106cc99acb90246f2148b0e8e6779c66b1b7c50f,XXXXXX5753,successful,Phone,Electronics,70000.0,21000.0,49000.0
5680,1476,Jessica Wilson,103,1300.0,Shirt,Clothing,online,Chennai,2025-06-28,5,Card,0.1,b299611c167195d9642011ca074a795b4f9ef288fc348993f0376595cb142eab,XXXXXX0337,successful,Shirt,Clothing,6500.0,650.0,5850.0
5681,1287,Roy Mack,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-05-30,4,Cash,0.4,4ef3f57fa67617bbd3618515533c8dccf65e81ac9d4828d90ce5605760492bab,XXXXXX4481,successful,Refrigerator,Home Appliances,260000.0,104000.0,156000.0
5682,1004,Sean Davis,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-07-09,2,NetBanking,0.15,1306fa9388cc1efcc485cd216c22322ff4dd57f954251c1b8b3812f36d5a7908,XXXXXX6489,successful,Laptop,Electronics,500000.0,75000.0,425000.0
5683,1714,Trevor Jones,108,15000.0,Mixer Grinder,home appliances,offline,Delhi,2025-07-21,5,UPI,0.25,6180aba0482e4b57f7eeb5d5f6fd55f9e084c029bdaec8f09c9b8c4cb51d5e95,XXXXXX5472,successful,Mixer Grinder,Home Appliances,75000.0,18750.0,56250.0
5684,1164,Brittany Davis,107,50000.0,Dining Table,FURN,online,Bangalore,2025-11-14,4,UPI,0.25,39830d6b179c74db2ad2f0e069f9f9ffe160fb290b84d0b166e37e9cdf7091bb,XXXXXX2798,successful,Dining Table,Furniture,200000.0,50000.0,150000.0
5685,1550,Sierra Anderson,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-09-09,1,Cash,0.15,21aa2538cdec5f49d419abf669d0679bc5233a13468b0fca01e306deb8799fab,XXXXXX6806,successful,Laptop,Electronics,250000.0,37500.0,212500.0
5686,1077,Mandy Hess,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-09-10,4,Cash,0.35,a726ceb2fa16fe7dcff6d984107400b72b78c4af2d80c33b0d7033ca87de3107,XXXXXX3856,successful,Laptop,Electronics,1000000.0,350000.0,650000.0
5687,1806,Michele Lewis,102,70000.0,Phone,Electronics,online,Bangalore,2026-03-16,4,Cash,0.2,109275b0d796c40b526398e962f05e38925578bdb50e7468c84d4b444e9f98df,XXXXXX6142,successful,Phone,Electronics,280000.0,56000.0,224000.0
5688,1478,Susan Davis,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-08,2,UPI,0.2,5fece1d18c170d525e34767185977cdcf2a2a1ef9feb1969275913944be76bd3,XXXXXX4580,successful,Laptop,Electronics,500000.0,100000.0,400000.0
5689,1578,Alexander Peterson,103,1300.0,Shirt,Clothing,offline,Chennai,2025-06-23,1,NetBanking,0.35,8872f4a28d22ae9b766298e78ad9852c2323e7e0ce73a195a7708ff63256efa5,XXXXXX5309,successful,Shirt,Clothing,1300.0,454.99999999999994,845.0
5690,1303,Dustin Carter,109,65000.0,Refrigerator,home appliances,offline,Delhi,2026-01-22,4,Cash,0.2,f6474a32755d72243118d8dd9f9fd9f3b0052f28b2924b038ffbc075a4099d0c,XXXXXX0762,successful,Refrigerator,Home Appliances,260000.0,52000.0,208000.0
5691,1209,Jenna Moses,101,250000.0,Laptop,Electronics,online,Mumbai,2026-02-03,4,UPI,0.05,f74cd052c6eeaf20309e3c62441d36090257a92a4a2f9cd3484d962e9874825a,XXXXXX5101,successful,Laptop,Electronics,1000000.0,50000.0,950000.0
5692,1352,Susan Johnson,109,65000.0,Refrigerator,HOME,online,Chennai,2025-04-27,3,NetBanking,0.2,0c39cc71e3ae1d0e711ad3c0b29c91bacb1d2b74a2c474df416c263d439804a3,XXXXXX0056,successful,Refrigerator,Home Appliances,195000.0,39000.0,156000.0
5693,1413,Emily Hinton,106,80000.0,Sofa,Furniture,offline,Delhi,2026-03-14,4,UPI,0.1,3026eca5234b4c456da0a9fbc535a65c25298409f5857c009d549c9a8882c6fd,XXXXXX1689,successful,Sofa,Furniture,320000.0,32000.0,288000.0
5694,1058,Edward Campbell,109,65000.0,Refrigerator,HOME,online,Bangalore,2025-07-14,4,Cash,0.25,ddfc94220154786ce1351dbab2574578b71bd0237653f8bfb110cf7b970c8adc,XXXXXX4886,successful,Refrigerator,Home Appliances,260000.0,65000.0,195000.0
5695,1533,Stephanie Todd,110,45000.0,Microwave,HOME,offline,Mumbai,2026-02-12,2,Card,0.2,34d7080e5b17a1232ba1bbd59045f62e4f5bafdab358a436bb7d2e51204d0020,XXXXXX6886,successful,Microwave,Home Appliances,90000.0,18000.0,72000.0
5696,1325,Jennifer Morgan,105,45000.0,Tv,Electronics,online,Delhi,2025-11-09,5,Card,0.1,af50b7f919efae56af6231ec16806235f53e3b223f22e2cc9b9b905ff64b8c6f,XXXXXX0876,successful,TV,Electronics,225000.0,22500.0,202500.0
5697,1894,Marcus Bentley,102,70000.0,Phone,Electronics,online,Delhi,2026-03-28,3,NetBanking,0.25,f9f3be8e38cc2aa4628b37594dc4b035b24a7eb1e9f72408189584a406240927,XXXXXX1762,successful,Phone,Electronics,210000.0,52500.0,157500.0
5698,1165,Alexis Wilson,109,65000.0,Refrigerator,HOME,offline,Delhi,2025-08-14,4,Cash,0.25,86250b37cab417adab3f19869cd559e13bfe70060460e98bf58755da21bcbfa4,XXXXXX8963,successful,Refrigerator,Home Appliances,260000.0,65000.0,195000.0
5699,1862,Sydney Love,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-03-15,3,Cash,0.35,b83ecd7c3a8b82a6d0c025513a8ea599e743ab18be730d62bc70c7585a3172e7,XXXXXX6396,successful,Shoes,Clothing,24000.0,8400.0,15600.0
5700,1687,Jason Perry,108,15000.0,Mixer Grinder,HOME,offline,Chennai,2026-01-09,1,Cash,0.35,de92fdc1fdc0e563dbe38db013c8425be45578db425a2fbfeccbd1821cf10dfc,XXXXXX4157,successful,Mixer Grinder,Home Appliances,15000.0,5250.0,9750.0
5701,1540,Derek Brooks,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-11-27,1,NetBanking,0.35,aa1fd18d3e2ddcfd56e90661bc7711fd621b4d746f455d6fc04b5f44a2b460d7,XXXXXX0281,successful,TV,Electronics,45000.0,15749.999999999998,29250.0
5702,1827,Monique Lee,106,80000.0,Sofa,furniture,offline,Delhi,2025-12-09,1,Cash,0.15,e9cc3b254c325b904846517e4fb95ea9b7e59103e6baed6beb805fdd29527c11,XXXXXX7044,successful,Sofa,Furniture,80000.0,12000.0,68000.0
5703,1059,Justin Taylor,103,1300.0,Shirt,CLOTH,offline,Hyderabad,2025-07-27,3,Cash,0.2,906e70675fd046c986484ab01f11177bfad8f2a0e69bd5fd245336f3ef9a28ea,XXXXXX1241,successful,Shirt,Clothing,3900.0,780.0,3120.0
5704,1226,Charles Wright,110,45000.0,Microwave,HOME,online,Hyderabad,2025-11-24,1,NetBanking,0.1,dc60c8c3f21d4d2834a150f3cefa208dceab6bf9d1e741e520f73129467adb6e,XXXXXX6766,successful,Microwave,Home Appliances,45000.0,4500.0,40500.0
5705,1686,Jennifer Perry,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-09,4,Cash,0.1,040ff7cd811d0e59df5c6ddc5788c1992156ec63d9500386283882040baf8906,XXXXXX3551,successful,Phone,Electronics,280000.0,28000.0,252000.0
5706,1102,Christine Cooper,104,8000.0,Shoes,clothing,offline,Hyderabad,2025-09-29,1,NetBanking,0.2,3f4917bf3f63ed7c4af709d10d6f716c2a74a7f5d664808b8f46bd76f45994c5,XXXXXX8130,successful,Shoes,Clothing,8000.0,1600.0,6400.0
5707,1426,Donna Burns,104,8000.0,Shoes,CLOTH,online,Bangalore,2025-07-02,4,UPI,0.1,05f4df07c9b5ba72e33d52d6cef49d18c027ea941aba3436c60f5ac497c22ba8,XXXXXX9303,successful,Shoes,Clothing,32000.0,3200.0,28800.0
5708,1251,Edward Rangel,104,8000.0,Shoes,CLOTH,online,Mumbai,2025-07-21,1,Card,0.05,bdbc0d149e9160dd2b2b544f7eaaa50aea78d243e95bda9948ca339ec6c8cbb5,XXXXXX2839,successful,Shoes,Clothing,8000.0,400.0,7600.0
5709,1626,Luke Martin,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-08-06,2,Card,0.4,1d31e475363c6287594881071e7287fae634d296614590fd120388f6439c3ffd,XXXXXX3387,successful,Refrigerator,Home Appliances,130000.0,52000.0,78000.0
5710,1910,Shelby Barnett,103,1300.0,Shirt,clothing,online,Hyderabad,2026-01-11,2,Cash,0.05,97a1e3868041ea9c7f82d272b84015a275d4c69f078cb16695ab5278522e0129,XXXXXX4034,successful,Shirt,Clothing,2600.0,130.0,2470.0
5711,1587,Dylan Colon,110,45000.0,Microwave,HOME,offline,Bangalore,2025-07-28,4,UPI,0.4,d63212c7039d2bf995f2736757b738f210e613b327fe0389ff1e56645539addf,XXXXXX1882,successful,Microwave,Home Appliances,180000.0,72000.0,108000.0
5712,1034,Laura Landry,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-03-09,2,Card,0.15,d74d6623c2bbca2a1cc07e0f3744f7b336778cda2f03102fcfdf73fcade3c013,XXXXXX8246,successful,Shoes,Clothing,16000.0,2400.0,13600.0
5713,1349,Jessica Hall,104,8000.0,Shoes,CLOTH,online,Delhi,2026-02-18,5,Cash,0.15,b757a038fcbf6171cd0bbf217b020e77f7ccabe9c5806e9bcd88b6b6fd520783,XXXXXX2681,successful,Shoes,Clothing,40000.0,6000.0,34000.0
5714,1904,Zachary Perry,105,45000.0,Tv,Electronics,online,Delhi,2025-10-11,2,NetBanking,0.25,c09dee58859a83cbed26b54f7210b8e5ca74cd07daaf6bb289c89b0c8b978c53,XXXXXX0311,successful,TV,Electronics,90000.0,22500.0,67500.0
5714,1904,Zachary Perry,105,45000.0,Tv,Electronics,online,Delhi,2025-10-11,2,NetBanking,0.25,c09dee58859a83cbed26b54f7210b8e5ca74cd07daaf6bb289c89b0c8b978c53,XXXXXX0311,failed,TV,Electronics,90000.0,22500.0,67500.0
5715,1311,Elizabeth Peck,103,1300.0,Shirt,CLOTH,offline,Hyderabad,2025-09-05,4,UPI,0.1,480528be43da68641756fc7854bc192e7739a7b9993b96419551b1b790eb52fd,XXXXXX0130,successful,Shirt,Clothing,5200.0,520.0,4680.0
5716,1543,Victoria Moore,103,1300.0,Shirt,CLOTH,offline,Mumbai,2025-09-09,1,Card,0.4,a6b8e53978c12ffc58e9c79a9a6994c91cd0550d30fa02c6ec78ae5f04f0aa95,XXXXXX7029,successful,Shirt,Clothing,1300.0,520.0,780.0
5717,1357,Justin Cooper,103,1300.0,Shirt,clothing,online,Mumbai,2025-11-27,1,UPI,0.35,62c1fe492462e07d3f420f1fb2403e017c9418ab37c5def0968c6ef595f05ced,XXXXXX2525,successful,Shirt,Clothing,1300.0,454.99999999999994,845.0
5718,1412,Caitlyn Reyes,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-12-12,3,Card,0.2,730dc1230ee4aa34dfad52a869d764b1cdb967faa9285c6b0c4d6e156c5f4bce,XXXXXX8393,successful,Laptop,Electronics,750000.0,150000.0,600000.0
5719,1713,Carolyn Sanchez,106,80000.0,Sofa,furniture,online,Mumbai,2025-12-10,1,NetBanking,0.1,4249b1a9661772310f4eb66d3f3d7eb6a77a37613bd4b254858317dbf54cc9f4,XXXXXX9668,successful,Sofa,Furniture,80000.0,8000.0,72000.0
5720,1165,Alexis Wilson,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-10-03,5,Cash,0.2,86250b37cab417adab3f19869cd559e13bfe70060460e98bf58755da21bcbfa4,XXXXXX8963,successful,Mixer Grinder,Home Appliances,75000.0,15000.0,60000.0
5721,1002,John Martin,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-02-17,2,UPI,0.15,40f712049ce1301bafec1b1aaacd936ce91a47cdb42e1dd9284047988b8c08a1,XXXXXX1928,successful,Microwave,Home Appliances,90000.0,13500.0,76500.0
5722,1902,Sandra Buck,104,8000.0,Shoes,CLOTH,offline,Chennai,2025-05-08,5,NetBanking,0.1,cfb436657a28eb9163a24ba49ef054ed25bbf7fd86542fafe337f55e04a219c3,XXXXXX9565,successful,Shoes,Clothing,40000.0,4000.0,36000.0
5723,1184,Oscar Tucker,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-24,1,NetBanking,0.4,010a2d9fa8036693c2b58f7532503f630ceb07fdff1949f1e966d4b1303a07c9,XXXXXX4909,successful,Microwave,Home Appliances,45000.0,18000.0,27000.0
5724,1191,Jeremy Werner,103,1300.0,Shirt,clothing,online,Bangalore,2025-09-22,3,NetBanking,0.3,f39f8b9e8f2dc1b2bf258ace090461691028c39fb185c93df322b69798d1967a,XXXXXX6455,successful,Shirt,Clothing,3900.0,1170.0,2730.0
5725,1516,Alexander Holder,104,8000.0,Shoes,clothing,online,Hyderabad,2025-08-04,1,Card,0.25,a4619f42fb2fe7208b680c468c2893de78fc03c665d1013a7446cb21c533d516,XXXXXX1994,successful,Shoes,Clothing,8000.0,2000.0,6000.0
5726,1267,Thomas Crawford,103,1300.0,Shirt,clothing,offline,Bangalore,2026-06-01,4,NetBanking,0.15,f648c2100f01e2be640a2f2da0a0ac16c527637da5e1f690f26019ea106b5676,XXXXXX7950,successful,Shirt,Clothing,5200.0,780.0,4420.0
5727,1818,Brooke Miles,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-07-29,3,UPI,0.4,b3b804f430629cdfcead6d728c1d112362a95258e4cfc90413ce28d62d1b747e,XXXXXX2946,successful,TV,Electronics,135000.0,54000.0,81000.0
5728,1188,Anthony Martinez,103,1300.0,Shirt,CLOTH,online,Hyderabad,2026-03-01,4,Card,0.1,fccea6e10b3267d08badfc485a88499c5fb2ac689168ccc36106be3b90c5dd1b,XXXXXX8324,successful,Shirt,Clothing,5200.0,520.0,4680.0
5729,1668,Mary Dyer,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-06-05,3,UPI,0.05,ef9e84eba4ee150991273a5dcade9b971b27c6484862d588579ddd8c20fd4ea6,XXXXXX9322,successful,Shoes,Clothing,24000.0,1200.0,22800.0
5730,1642,Jeffrey Taylor,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-03,1,Cash,0.2,c624f65bce3be3a342a78eb1ea145417e8431dd795db50c80a4c2f10e87d1c9c,XXXXXX4399,successful,Shirt,Clothing,1300.0,260.0,1040.0
5731,1410,Emily Johnson,101,250000.0,Laptop,Electronics,online,Chennai,2026-02-01,5,NetBanking,0.3,223cec0b5077bd1bb9c71cfc6be4817070c2a53946930f956c19b7e4ba73d8c8,XXXXXX8944,successful,Laptop,Electronics,1250000.0,375000.0,875000.0
5732,1010,Robert Jackson,105,45000.0,Tv,Electronics,online,Hyderabad,2025-11-23,3,Cash,0.1,d754d3e0d0e9506aced1fa315a92ec9bd495f5215c2e8e6c39662b3643ba0b15,XXXXXX2514,successful,TV,Electronics,135000.0,13500.0,121500.0
5733,1249,Brittany Ortega,101,250000.0,Laptop,Electronics,offline,Chennai,2026-04-02,2,NetBanking,0.1,cce0461f48815aebaeca008e9cf2df37ecc8875acfaed607bd7b974850920562,XXXXXX5914,successful,Laptop,Electronics,500000.0,50000.0,450000.0
5734,1279,Martin Bass,104,8000.0,Shoes,clothing,offline,Chennai,2025-05-16,1,UPI,0.1,ef7245e62251f93ea8335af7fb89457a351bb034670ff09ed3f569a821a564d5,XXXXXX8762,successful,Shoes,Clothing,8000.0,800.0,7200.0
5735,1833,Angela Coleman,108,15000.0,Mixer Grinder,HOME,offline,Chennai,2026-02-13,5,Cash,0.35,18c8b70ee1f856cfae9d89104ea046d54b255a78ded3a700c5460f5a2338aa65,XXXXXX3398,successful,Mixer Grinder,Home Appliances,75000.0,26250.0,48750.0
5736,1604,Melissa Mcpherson,101,250000.0,Laptop,Electronics,offline,Delhi,2025-06-08,1,UPI,0.4,836687775361bd62f782eaa83ba23b1c4609ffa0c9843269c162e2506a1f00ac,XXXXXX5081,successful,Laptop,Electronics,250000.0,100000.0,150000.0
5737,1047,William Melendez,109,65000.0,Refrigerator,HOME,offline,Delhi,2025-12-06,4,UPI,0.4,f1280fc9b4914546c58a7a029ceb760633115e395bb5e76578be1f3672d48ebe,XXXXXX1992,successful,Refrigerator,Home Appliances,260000.0,104000.0,156000.0
5738,1309,Jonathan Turner,106,80000.0,Sofa,FURN,offline,Hyderabad,2026-04-16,5,Cash,0.2,45feb17a485db062d53efb217b24e1a42e0383e28c76061cdb589ad28b17def4,XXXXXX7306,successful,Sofa,Furniture,400000.0,80000.0,320000.0
5739,1684,Leslie Cole,106,80000.0,Sofa,furniture,online,Bangalore,2026-01-14,3,UPI,0.1,11b0aa7b7e7314e1c9a8a88f612e96973807a1ad64856c41f6f4d29ce26f35f2,XXXXXX4177,successful,Sofa,Furniture,240000.0,24000.0,216000.0
5740,1140,Jessica Underwood,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-07,1,Cash,0.25,275168ef898373c264f01cbf26f25b40380a3f40f95ba496683c50f8cb65d0ad,XXXXXX5486,successful,Mixer Grinder,Home Appliances,15000.0,3750.0,11250.0
5741,1775,Christopher Garcia,106,80000.0,Sofa,furniture,offline,Mumbai,2026-02-01,2,Card,0.05,a0d1d021e2a20980477b328eee72b5324658ed05d78dbf73df69db5b05f026dd,XXXXXX9873,successful,Sofa,Furniture,160000.0,8000.0,152000.0
5742,1457,Carla Smith,106,80000.0,Sofa,Furniture,offline,Chennai,2025-06-05,5,Cash,0.35,48b905555a36d3cf3b98c4217ee44c3c99c8142b7bfc126ff790c6bdab9d1526,XXXXXX5795,successful,Sofa,Furniture,400000.0,140000.0,260000.0
5743,1037,Matthew Olson,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-12-28,2,UPI,0.15,02a4451b5ea5bac27363a16e9ab728a4f101217dec86271a6f2e492831e3a757,XXXXXX6198,successful,Mixer Grinder,Home Appliances,30000.0,4500.0,25500.0
5744,1309,Jonathan Turner,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-09-29,4,NetBanking,0.05,45feb17a485db062d53efb217b24e1a42e0383e28c76061cdb589ad28b17def4,XXXXXX7306,successful,Microwave,Home Appliances,180000.0,9000.0,171000.0
5746,1003,Alexandria Nelson,101,250000.0,Laptop,Electronics,online,Bangalore,2025-04-21,2,Card,0.35,64b43c25353506d24ce097b756270bb5dd8d1854e0969d035fa8532dd8c6d470,XXXXXX9088,successful,Laptop,Electronics,500000.0,175000.0,325000.0
5746,1003,Alexandria Nelson,101,250000.0,Laptop,Electronics,online,Bangalore,2025-04-21,2,Card,0.35,64b43c25353506d24ce097b756270bb5dd8d1854e0969d035fa8532dd8c6d470,XXXXXX9088,failed,Laptop,Electronics,500000.0,175000.0,325000.0
5747,1147,Kimberly Martin,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-26,1,UPI,0.25,c0c323de8d3518b9e3d79a57ab3770c10f555181c77e5d7748b8e8e770e17833,XXXXXX5166,successful,Laptop,Electronics,250000.0,62500.0,187500.0
5748,1717,Evelyn Miller,102,70000.0,Phone,Electronics,online,Hyderabad,2025-09-19,5,Cash,0.25,7c99655a756f4e09faa7692b0e180bb2d881930ad0fd505fd534d81bee6267e8,XXXXXX2217,successful,Phone,Electronics,350000.0,87500.0,262500.0
5749,1417,Michael Wade,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-25,1,Card,0.1,80b6be39d21ee3d0136e528f08585054ab7d91d91b2333eaa472e00a9c0d1ce6,XXXXXX4622,successful,Dining Table,Furniture,50000.0,5000.0,45000.0
5750,1424,Karen White,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-03-24,5,UPI,0.1,0c9b8c244a20ef9a39091c325a91d67373725d8ec542d53ee7fe28893cf13c75,XXXXXX1460,successful,Shoes,Clothing,40000.0,4000.0,36000.0
5751,1620,Craig Jacobs,102,70000.0,Phone,Electronics,online,Bangalore,2025-11-30,4,Cash,0.4,0af17166ca7718f99d2b487415077bc9fb116a202880390b4cc4cde0fac1c36f,XXXXXX0901,successful,Phone,Electronics,280000.0,112000.0,168000.0
5752,1521,Nicole Mills,110,45000.0,Microwave,HOME,online,Delhi,2025-12-24,3,Cash,0.35,414d173a9e256a2407f3ad368c326790d1ebad6c26beeafe76ce964066ca63c4,XXXXXX9870,successful,Microwave,Home Appliances,135000.0,47250.0,87750.0
5753,1548,Christina Porter,109,65000.0,Refrigerator,home appliances,online,Hyderabad,2025-10-24,4,Cash,0.25,617a9ad0699d1a80afc19f608d57baaa3c8d032f17928504cf9d8e87feeae04d,XXXXXX3259,successful,Refrigerator,Home Appliances,260000.0,65000.0,195000.0
5754,1809,David Nelson,106,80000.0,Sofa,Furniture,online,Delhi,2026-03-27,5,Card,0.3,a2e3cbb6347556ec5f4861c69aacc0d1b1375feab75682e2ef280b12ccc83aaa,XXXXXX2653,successful,Sofa,Furniture,400000.0,120000.0,280000.0
